scenario,time_sec,iops,in_steady_tail
Job4-Depth64-L2P_in_HMB-WB_Enabled,7.872,44220.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,7.923,41260.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,7.973,41200.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.023,44100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.073,44200.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.123,42820.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.173,44040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.223,45040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.274,39980.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.324,42220.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.374,43140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.424,44780.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.474,44440.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.524,36680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.575,41500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.625,42220.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.675,41360.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.725,44660.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.775,44160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.825,43020.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.875,43300.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.925,41700.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,8.976,43940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.026,44320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.076,42860.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.126,43140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.176,43520.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.226,43820.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.276,40520.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.326,43520.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.376,41600.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.426,41660.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.477,45160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.527,42160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.577,43320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.627,44500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.677,44020.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.727,42080.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.778,44540.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.828,42880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.878,43700.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.928,38480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,9.978,43000.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.028,44240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.078,42500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.128,44460.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.179,39940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.229,42840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.279,33280.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.329,35740.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.379,42360.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.429,43840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.479,43060.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.529,41680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.579,42560.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.629,42580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.680,42940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.730,41320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.780,43680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.830,43080.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.880,42720.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.930,40380.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,10.980,44240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.030,43580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.080,44120.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.130,43400.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.181,43480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.231,44540.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.281,43480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.331,41240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.381,44580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.431,44140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.481,44080.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.531,42320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.582,43880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.632,44800.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.682,42580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.732,41920.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.782,43880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.832,43000.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.882,42880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.932,42860.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,11.982,43060.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.032,42420.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.082,43440.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.133,42600.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.183,42600.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.233,43540.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.283,41480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.333,40260.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.383,42760.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.433,43460.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.483,43040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.534,41300.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.584,42840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.634,38320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.685,39500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.735,40860.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.785,42520.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.835,43060.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.885,44460.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.936,41500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,12.986,40920.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.036,43460.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.086,43260.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.136,42800.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.187,42200.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.237,41480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.287,39680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.337,42320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.387,42740.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.437,41940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.487,44020.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.538,43780.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.588,39940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.638,43400.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.688,43040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.738,42200.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.788,42960.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.838,44400.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.889,43060.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.939,42160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,13.989,41360.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.039,42920.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.089,43720.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.140,44280.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.190,45320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.240,42700.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.290,41400.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.340,42040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.390,41840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.441,44040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.491,41540.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.541,44180.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.591,40580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.641,42180.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.691,42180.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.741,44700.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.791,44220.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.841,43880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.892,42900.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.942,39840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,14.992,41160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.042,44100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.092,43260.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.143,43640.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.193,42040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.243,43880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.293,39880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.343,39940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.393,42500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.443,42320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.494,43840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.544,43620.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.594,43440.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.644,43460.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.694,43960.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.744,41580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.794,43140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.844,44060.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.894,43280.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.944,42320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,15.995,43600.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.045,43240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.095,45560.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.145,43760.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.195,43480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.245,44000.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.295,42680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.345,42240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.395,43900.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.445,44280.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.495,45340.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.545,44100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.595,43640.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.646,43420.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.696,43740.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.746,42940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.796,43080.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.846,41680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.896,43300.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.946,39500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,16.996,41100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.047,39800.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.097,41320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.147,43120.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.197,42100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.247,41900.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.297,36680.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.347,38860.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.397,39700.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.447,35920.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.498,36180.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.548,35320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.598,38580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.648,40540.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.698,43540.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.748,43300.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.799,40000.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.849,41660.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.898,42652.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.948,41580.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,17.998,42000.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.048,42100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.098,44280.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.148,44500.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.198,44320.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.248,44360.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.298,41480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.349,42140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.398,36263.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.448,42940.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.499,43400.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.549,43240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.599,44080.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.648,43753.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.698,44180.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.748,44720.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.798,44140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.848,44100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.899,43020.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.949,42160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,18.999,38560.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.049,40460.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.099,42040.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.148,44039.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.198,42120.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.249,42420.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.299,38440.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.349,42020.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.398,44325.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.448,44220.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.498,43100.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.548,44660.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.599,41880.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.648,43508.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.698,44420.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.748,44140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.798,41620.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.848,43640.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.899,44360.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.949,43300.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,19.999,41240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.049,43360.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.099,43980.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.148,44528.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.198,45140.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.248,44300.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.298,40620.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.348,42840.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.399,43260.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.449,43600.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.499,42920.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.549,44240.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.599,44200.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.648,42283.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.698,41980.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.748,40160.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.799,43480.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.849,40760.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.898,43019.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.948,42260.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,20.998,43280.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.048,41760.000,0
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.098,43960.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.148,44380.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.198,44020.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.248,43380.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.299,41380.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.349,40340.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.398,43406.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.448,42620.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.498,42720.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.548,40180.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.598,42580.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.649,42320.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.699,42860.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.749,43320.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.799,44800.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.849,42920.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.898,43590.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.948,42000.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,21.998,43340.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.048,33980.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.098,35820.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.148,38700.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.199,36480.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.249,38180.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.299,39700.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.349,40320.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.398,38713.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.448,39500.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.498,36520.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.549,41160.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.599,39700.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.648,37243.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.698,48460.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.748,42560.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.798,44580.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.848,43040.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.898,42200.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.948,42960.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,22.998,42540.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.048,43360.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.099,44420.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.148,43039.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.198,43760.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.248,43180.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.298,41920.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.348,44720.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.398,44580.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.448,43980.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.498,44640.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.548,41820.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.598,43200.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.648,41100.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.699,41960.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.749,41740.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.799,42800.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.849,42700.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.898,43284.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.948,43820.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,23.998,42500.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.048,43800.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.098,43780.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.148,45280.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.198,44740.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.248,44120.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.299,40380.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.349,43840.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.398,44018.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.448,43160.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.498,42160.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.548,40920.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.598,41980.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.648,42380.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.698,42500.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.748,43400.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.798,43900.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.849,42400.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.898,42223.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.948,40120.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,24.998,42140.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.048,39940.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.098,39480.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.148,33780.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.198,41040.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.248,43060.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.298,39880.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.349,41040.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.398,44060.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.448,43220.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.498,44120.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.548,42600.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.598,44140.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.648,42000.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.698,42900.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.748,43780.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.798,43360.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.848,43640.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.898,44460.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.949,41680.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,25.999,41700.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,26.049,39480.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,26.099,40180.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,26.148,41507.000,1
Job4-Depth64-L2P_in_HMB-WB_Enabled,26.198,40380.000,1
